i,j,artificialReefs,awoisWrecks,awoisObstructions,wrecksEnc,elevations,waveHeights,nightLightsA,smallBoatTraffic,aisTrafficDensity
79,113,nan,nan,nan,nan,-3872.0,7.02,-3.0,22.688743328054965,nan
79,114,nan,nan,nan,nan,-3934.0,7.08,-3.0,22.953522680280336,nan
79,115,nan,nan,nan,nan,-4003.0,7.15,-3.0,23.22425637388504,nan
79,116,nan,nan,nan,nan,-4055.0,7.21,-3.0,23.49954957303569,nan
79,117,nan,nan,nan,nan,-4119.0,7.28,-3.0,23.777882354109458,nan
79,118,nan,nan,nan,nan,-4157.0,7.34,-3.0,24.05793362415985,nan
79,119,nan,nan,nan,nan,-4197.0,7.41,-3.0,24.338967645511232,nan
79,120,nan,nan,nan,nan,-4275.0,7.49,-3.0,24.621072961114734,nan
79,121,nan,nan,nan,nan,-4355.0,7.58,-3.0,24.90509325332679,nan
79,122,nan,nan,nan,nan,-4420.0,7.67,-3.0,25.192290708486812,nan
79,123,nan,nan,nan,nan,-4463.0,7.76,-3.0,25.483943597318273,nan
79,124,nan,nan,nan,nan,-4519.0,7.84,-0.19671410368887984,25.78106335890261,nan
79,125,nan,nan,nan,nan,-4544.0,7.93,-3.0,26.084289503488087,0.3010299956639812
79,126,nan,nan,nan,nan,-4544.0,8.02,-3.0,26.393917893298806,nan
79,127,nan,nan,nan,nan,-4570.0,8.11,-3.0,26.709989620488827,nan
79,128,nan,nan,nan,nan,-4608.0,8.2,0.25712396140233074,27.032386811839434,nan
80,0,nan,nan,nan,nan,11.0,nan,-3.0,nan,nan
80,1,nan,nan,nan,nan,4.0,nan,-3.0,nan,nan
80,2,nan,nan,nan,nan,13.0,nan,-3.0,nan,nan
80,3,nan,nan,nan,nan,8.0,4.8,-3.0,-0.6523689270621824,nan
80,4,nan,nan,nan,nan,-3.0,4.8,-3.0,-1.144233004317364,nan
80,5,nan,nan,nan,nan,4.0,4.8,-3.0,-1.6415210300690903,nan
80,6,nan,nan,nan,nan,4.0,4.8,-3.0,-2.140617038652999,0.3010299956639812
80,7,nan,nan,nan,nan,-3.0,4.8,-3.0,-2.6403157081809683,1.919078092376074
80,8,nan,nan,nan,nan,1.0,4.8,-3.0,-2.829351800538194,1.7634279935629373
80,10,nan,nan,nan,nan,6.0,4.7,-3.0,0.0,3.2860071220794747
80,11,nan,nan,nan,nan,-5.0,4.64,-3.0,0.0,2.6384892569546374
80,12,nan,nan,nan,nan,2.0,4.57,-3.0,-1.336599470857211,nan
80,13,nan,nan,nan,nan,9.0,4.5,-3.0,-1.2174563090207278,nan
80,14,nan,nan,nan,nan,-2.0,4.44,-3.0,-1.2488298818115757,nan
80,16,nan,nan,nan,nan,-2.0,4.31,-3.0,-1.2445839598556412,2.123851640967086
80,17,nan,nan,nan,nan,-8.0,4.24,-3.0,-1.1734901761170136,1.954242509439325
80,18,nan,nan,nan,nan,-10.0,4.2,0.07226094238668747,-0.9342373323208608,2.278753600952829
80,19,nan,nan,nan,nan,-10.0,4.25,0.9029805791099038,-0.7255922317655457,2.278753600952829
80,20,nan,nan,nan,nan,-12.0,4.36,0.8019696374569069,-0.7496150472738022,2.2013971243204513
80,21,nan,nan,nan,nan,-13.0,4.47,0.6326222513769749,-0.7477397418934033,2.123851640967086
80,22,nan,nan,nan,nan,-13.0,4.57,0.26475173222930726,-0.6523689270621824,2.155336037465062
80,23,nan,nan,nan,nan,-15.0,4.68,-3.0,-0.25,2.161368002234975
80,26,nan,nan,nan,nan,-18.0,5.0,1.0521011440504042,0.7186063571465195,3.625826713285711
80,27,nan,nan,nan,nan,-18.0,5.11,1.3073783634879657,0.8710523378484019,3.9216344610537055
80,28,nan,nan,nan,nan,-19.0,5.22,1.5401367007588045,1.1630237323039587,3.185258765296585
80,29,nan,nan,nan,nan,-19.0,5.24,1.5714269588903163,1.5467896802576198,2.9355072658247128
80,30,nan,nan,nan,nan,-22.0,5.26,1.3370557145367952,1.98041175447952,2.792391689498254
80,31,nan,nan,nan,nan,-26.0,5.34,1.1111972814892355,2.445416628120911,2.635483746814912
80,33,nan,nan,nan,nan,-31.0,5.5,0.6364317370299971,3.382860464040063,2.5237464668115646
80,34,nan,nan,nan,nan,-33.0,5.57,1.036596960039342,3.748865217394427,2.53655844257153
80,35,nan,nan,nan,nan,-35.0,5.65,0.22203458145949143,4.045278633509068,2.4742162640762553
80,36,nan,nan,nan,nan,-36.0,5.73,-3.0,4.343111783283789,2.4885507165004443
80,37,nan,nan,nan,nan,-35.0,5.81,0.0649032994215279,4.6804091923048885,2.326335860928751
80,38,nan,nan,nan,nan,-33.0,5.89,-3.0,5.0503073401134895,2.0043213737826426
80,39,nan,nan,nan,nan,-37.0,5.94,-3.0,5.387493708324719,2.1958996524092336
80,40,nan,nan,nan,nan,-37.0,5.97,0.543778419405965,5.622583728723831,2.459392487759231
80,41,nan,nan,nan,nan,-38.0,5.99,-3.0,5.802675510861877,2.537819095073274
80,42,nan,nan,nan,nan,-42.0,6.01,-3.0,5.998137970563999,2.630427875025024
80,43,nan,nan,nan,nan,-45.0,6.04,-3.0,6.230365769798525,2.5877109650189114
80,44,nan,nan,nan,nan,-50.0,6.06,-3.0,6.4982520089874205,2.3242824552976926
80,45,nan,nan,nan,nan,-54.0,6.09,-3.0,6.7959408772144,1.9294189257142926
80,46,nan,nan,nan,nan,-89.0,6.11,-3.0,7.118109028043571,1.99563519459755
80,47,nan,nan,nan,nan,-182.0,6.13,-3.0,7.460797074890694,1.9344984512435677
80,48,nan,nan,nan,nan,-224.0,6.18,-3.0,7.821415281932925,2.1818435879447726
80,49,nan,nan,nan,nan,-214.0,6.22,-3.0,8.19881331677547,2.100370545117563
80,50,nan,nan,nan,nan,-206.0,6.21,-3.0,8.593138081277353,2.143014800254095
80,51,nan,nan,nan,nan,-270.0,6.18,-3.0,9.00479528062393,2.0
80,52,nan,nan,nan,nan,-235.0,6.15,0.4727720603382752,9.431869457957283,1.9395192526186185
80,53,nan,nan,nan,nan,-258.0,6.12,-3.0,9.86607260644786,1.5185139398778875
80,54,nan,nan,nan,nan,-270.0,6.1,-3.0,10.29003719474256,1.462397997898956
80,55,nan,nan,nan,nan,-275.0,6.07,-3.0,10.684153127119323,1.462397997898956
80,56,nan,nan,nan,nan,-268.0,6.04,-3.0,11.046803064110629,1.4313637641589874
80,57,nan,nan,nan,nan,-282.0,6.01,-3.0,11.395212612801648,1.5185139398778875
80,58,nan,nan,nan,nan,-290.0,5.98,-3.0,11.704132027724715,1.146128035678238
80,59,nan,nan,nan,nan,-301.0,5.95,-3.0,11.876719274018097,0.9030899869919435
80,60,nan,nan,nan,nan,-318.0,5.9,-3.0,11.960566788380563,0.6989700043360189
80,61,nan,nan,nan,nan,-336.0,5.86,-0.22267183624357667,12.0514691206535,1.3424226808222062
80,62,nan,nan,nan,nan,-352.0,5.82,-0.07924969394152122,12.159839689830093,1.4771212547196624
80,63,nan,nan,nan,nan,-364.0,5.77,0.19437186508079282,12.211036786546792,1.3010299956639813
80,64,nan,nan,nan,nan,-381.0,5.73,-3.0,12.24471500365202,0.9542425094393249
80,65,nan,nan,nan,nan,-397.0,5.68,-3.0,12.289585195809732,1.0413926851582251
80,66,nan,nan,nan,nan,-422.0,5.64,-3.0,12.349006268163183,1.0413926851582251
80,67,nan,nan,nan,nan,-442.0,5.6,-3.0,12.423918047782147,1.146128035678238
80,68,nan,nan,nan,nan,-436.0,5.56,-3.0,12.514954325401199,1.4471580313422192
80,69,nan,nan,nan,nan,-480.0,5.55,-3.0,12.622359343995313,1.6989700043360187
80,70,nan,nan,nan,nan,-503.0,5.54,-3.0,12.746153112855716,1.7075701760979363
80,71,nan,nan,nan,nan,-552.0,5.51,-3.0,12.886255239814584,1.0791812460476249
80,72,nan,nan,nan,nan,-593.0,5.48,-3.0,13.042512947960374,1.2041199826559248
80,73,nan,nan,nan,nan,-599.0,5.44,1.3767174268408695,13.214696677490922,0.8450980400142568
80,74,nan,nan,nan,nan,-620.0,5.41,-3.0,13.402497268128858,1.0791812460476249
80,75,nan,nan,nan,nan,-652.0,5.38,-3.0,13.605530425659337,0.6989700043360189
80,76,nan,nan,nan,nan,-657.0,5.35,-3.0,13.82334603195855,0.47712125471966244
80,77,nan,nan,nan,nan,-690.0,5.32,-3.0,14.05543970549295,nan
80,78,nan,nan,nan,nan,-707.0,5.29,-3.0,14.301265024509718,nan
80,79,nan,nan,nan,nan,-735.0,5.29,0.883512663825418,14.560245481540278,0.9542425094393249
80,80,nan,nan,nan,nan,-777.0,5.33,-3.0,14.831785603784105,0.9542425094393249
80,81,nan,nan,nan,nan,-799.0,5.37,-3.0,15.115280922523604,0.9542425094393249
80,82,nan,nan,nan,nan,-817.0,5.41,-3.0,15.410126679967988,1.0
80,83,nan,nan,nan,nan,-866.0,5.44,-3.0,15.715725343237933,0.9030899869919435
80,84,nan,nan,nan,nan,-918.0,5.48,-3.0,16.031493132071475,1.0791812460476249
80,85,nan,nan,nan,nan,-947.0,5.52,-3.0,16.35686575784196,1.146128035678238
80,86,nan,nan,nan,nan,-1035.0,5.55,-3.0,16.69130319600616,1.0413926851582251
80,87,nan,nan,nan,nan,-1227.0,5.59,0.6970348130331149,17.034292528735584,1.1139433523068367
80,88,nan,nan,nan,nan,-1411.0,5.63,-3.0,17.38534660667432,1.0
80,89,nan,nan,nan,nan,-1640.0,5.67,-3.0,17.743979690857138,0.7781512503836436
80,90,nan,nan,nan,nan,-1920.0,5.72,-3.0,18.10960444616349,1.1760912590556813
80,91,nan,nan,nan,nan,-2053.0,5.77,-3.0,18.48155459515605,0.9542425094393249
80,92,nan,nan,nan,nan,-2135.0,5.82,1.4933939002462777,18.860499959516556,0.9542425094393249
80,93,nan,nan,nan,nan,-2136.0,5.87,-3.0,19.250829498698714,1.2304489213782739
80,94,nan,nan,nan,nan,-2143.0,5.92,-3.0,19.6445341610433,1.2041199826559248
80,95,nan,nan,nan,nan,-2169.0,5.96,-3.0,19.956750458914595,1.0
80,96,nan,nan,nan,nan,-2226.0,6.01,-3.0,20.099676388644788,0.9542425094393249
80,97,nan,nan,nan,nan,-2289.0,6.06,-3.0,20.18713910350695,0.9542425094393249
80,98,nan,nan,nan,nan,-2393.0,6.11,-3.0,20.287662722200704,0.7781512503836436
80,99,nan,nan,nan,nan,-2517.0,6.17,-3.0,20.40500174610493,0.8450980400142568
80,100,nan,nan,nan,nan,-2653.0,6.22,-3.0,20.53456998026758,0.8450980400142568
80,101,nan,nan,nan,nan,-2811.0,6.28,-0.04647886207201041,20.674415809327897,0.9030899869919435
80,102,nan,nan,nan,nan,-2942.0,6.33,-3.0,20.824357646019987,0.6989700043360189
80,103,nan,nan,nan,nan,-3070.0,6.39,-3.0,20.984501047641583,0.8450980400142568
80,104,nan,nan,nan,nan,-3183.0,6.44,-3.0,21.15481545461353,0.8450980400142568
80,105,nan,nan,nan,nan,-3284.0,6.5,-3.0,21.335165637636617,0.7781512503836436
80,106,nan,nan,nan,nan,-3356.0,6.55,-3.0,21.525383050882013,0.6989700043360189
80,107,nan,nan,nan,nan,-3418.0,6.61,0.6574612599818971,21.725292254923787,0.7781512503836436
80,108,nan,nan,nan,nan,-3478.0,6.67,-3.0,21.934710728722663,1.1139433523068367
80,109,nan,nan,nan,nan,-3554.0,6.73,-3.0,22.153440963370926,0.6989700043360189
80,110,nan,nan,nan,nan,-3632.0,6.8,-3.0,22.38125960826521,0.3010299956639812
80,111,nan,nan,nan,nan,-3724.0,6.86,-3.0,22.617900811203228,0.47712125471966244
80,112,nan,nan,nan,nan,-3804.0,6.93,-3.0,22.863028291375745,nan
80,113,nan,nan,nan,nan,-3856.0,6.99,-3.0,23.116190754750583,nan
80,114,nan,nan,nan,nan,-3929.0,7.06,-3.0,23.37675951299004,nan
80,115,nan,nan,nan,nan,-4000.0,7.12,-3.0,23.643859999462872,nan
80,116,nan,nan,nan,nan,-4061.0,7.19,-3.0,23.916332882835405,nan
80,117,nan,nan,nan,nan,-4116.0,7.25,-3.0,24.192786190536804,nan
80,118,nan,nan,nan,nan,-4181.0,7.32,-3.0,24.471796120685134,nan
80,119,nan,nan,nan,nan,-4218.0,7.39,-3.0,24.752243929407527,nan
80,120,nan,nan,nan,nan,-4260.0,7.48,-3.0,25.033655357643486,nan
80,121,nan,nan,nan,nan,-4314.0,7.56,-3.0,25.31634569823769,nan
80,122,nan,nan,nan,nan,-4369.0,7.65,-3.0,25.601270230928712,nan
80,123,nan,nan,nan,nan,-4411.0,7.74,-3.0,25.88967187762283,nan
80,124,nan,nan,nan,nan,-4460.0,7.83,0.07628716837439495,26.18272292625207,nan
80,125,nan,nan,nan,nan,-4540.0,7.92,-3.0,26.48130343545036,0.47712125471966244
80,126,nan,nan,nan,nan,-4581.0,8.01,-3.0,26.78593982248674,nan
80,127,nan,nan,nan,nan,-4615.0,8.1,-3.0,27.096850546158965,nan
80,128,nan,nan,nan,nan,-4641.0,8.19,0.5337602112045177,27.414033997231158,nan
81,0,nan,nan,nan,nan,21.0,nan,-3.0,nan,nan
81,1,nan,nan,nan,nan,11.0,4.86,-3.0,0.0,nan
81,2,nan,nan,nan,nan,1.0,4.86,-3.0,-0.6523689270621824,nan
81,3,nan,nan,nan,nan,17.0,4.86,-3.0,-1.0059223176554561,nan
81,4,nan,nan,nan,nan,17.0,4.86,-3.0,-1.4072579978953321,nan
81,5,nan,nan,nan,nan,6.0,4.86,-3.0,-1.84539993233201,3.20194306340165
81,6,nan,nan,nan,nan,15.0,4.86,-3.0,-2.306014742094143,3.1112625136590655
81,7,nan,nan,nan,nan,-3.0,4.86,-3.0,-2.790941128353238,3.0398105541483504
81,11,nan,nan,nan,nan,1.0,4.71,-3.0,-1.168606757969838,1.6334684555795864
81,12,nan,nan,nan,nan,9.0,4.65,-3.0,-0.8810764311221279,1.968482948553935
81,14,nan,nan,nan,nan,-8.0,4.52,0.3123931802746992,-0.7496150472738022,nan
81,15,nan,nan,nan,nan,-9.0,4.45,0.38760781804244887,-0.7499925880850922,1.4313637641589874
81,20,nan,nan,nan,nan,-13.0,4.38,0.46716483726236424,-0.25,2.0453229787866576
81,21,nan,nan,nan,nan,-14.0,4.49,-0.41440843226181934,-0.25,2.155336037465062
81,22,nan,nan,nan,nan,-16.0,4.59,-3.0,-0.25,2.214843848047698
81,23,nan,nan,nan,nan,-16.0,4.7,-3.0,-0.1767766952966369,2.0718820073061255
81,24,nan,nan,nan,nan,-17.0,4.81,-3.0,0.25,2.100370545117563
81,25,nan,nan,nan,nan,-19.0,4.91,-3.0,0.7186063571465195,2.6748611407378116
81,27,nan,nan,nan,nan,-18.0,5.13,1.7419136195392522,1.3227040362076656,3.151982395457474
81,28,nan,nan,nan,nan,-17.0,5.24,1.8817839451533565,1.5508361194712459,2.9921114877869495
81,29,nan,nan,nan,nan,-21.0,5.32,1.3795121724099382,1.8575155492191726,2.8494194137968996
81,30,nan,nan,nan,nan,-22.0,5.4,1.4995083789375327,2.230537112256466,2.75815462196739
81,31,nan,nan,nan,nan,-26.0,5.47,0.8149555601255057,2.649220475676908,2.694605198933569
81,32,nan,nan,nan,nan,-31.0,5.55,-3.0,3.101090816116095,2.5514499979728753
81,33,nan,nan,nan,nan,-33.0,5.63,-3.0,3.572390780236628,2.4183012913197452
81,34,nan,nan,nan,nan,-35.0,5.71,-3.0,4.02841244354262,2.357934847000454
81,35,nan,nan,nan,nan,-38.0,5.79,-0.47693542287652735,4.4169939687266515,2.369215857410143
81,36,nan,nan,nan,nan,-38.0,5.87,-3.0,4.740214755998097,1.9822712330395684
81,37,nan,nan,nan,nan,-37.0,5.95,-3.0,5.054431389139328,2.0681858617461617
81,38,nan,nan,nan,nan,-34.0,6.03,-3.0,5.396662189191096,2.45484486000851
81,39,nan,nan,nan,nan,-39.0,6.08,-3.0,5.753057659250732,2.5211380837040362
81,40,nan,nan,nan,nan,-46.0,6.1,-3.0,6.0564761691396,2.5646660642520893
81,41,nan,nan,nan,nan,-54.0,6.13,-3.0,6.272317863202139,2.5575072019056577
81,42,nan,nan,nan,nan,-54.0,6.15,-3.0,6.460175040806412,2.369215857410143
81,43,nan,nan,nan,nan,-81.0,6.18,0.5965036391920527,6.670541271709435,2.1172712956557644
81,44,nan,nan,nan,nan,-124.0,6.2,-3.0,6.915757245347298,2.0253058652647704
81,45,nan,nan,nan,nan,-171.0,6.22,0.03230439317284405,7.192957067799426,2.0569048513364727
81,46,nan,nan,nan,nan,-240.0,6.25,-3.0,7.496573478138075,2.0211892990699383
81,47,nan,nan,nan,nan,-246.0,6.27,-3.0,7.8219155988966556,2.1760912590556813
81,48,nan,nan,nan,nan,-243.0,6.3,-3.0,8.16564213959131,2.146128035678238
81,49,nan,nan,nan,nan,-252.0,6.29,-3.0,8.525695473107136,2.089905111439398
81,50,nan,nan,nan,nan,-217.0,6.26,-3.0,8.901300802614077,1.8864907251724818
81,51,nan,nan,nan,nan,-248.0,6.23,-3.0,9.292783376478424,1.845098040014257
81,52,nan,nan,nan,nan,-234.0,6.2,0.6488633193939564,9.700656052459811,1.6127838567197355
81,53,nan,nan,nan,nan,-256.0,6.17,-3.0,10.123442575044404,1.3617278360175928
81,54,nan,nan,nan,nan,-278.0,6.15,-3.0,10.554234835851732,1.2787536009528289
81,55,nan,nan,nan,nan,-301.0,6.12,-3.0,10.978151920259899,1.3222192947339193
81,56,nan,nan,nan,nan,-298.0,6.09,-3.0,11.377986508886163,1.0791812460476249
81,57,nan,nan,nan,nan,-305.0,6.06,-3.0,11.75094000100708,0.3010299956639812
81,58,nan,nan,nan,nan,-317.0,6.03,-3.0,12.096197453078705,0.47712125471966244
81,59,nan,nan,nan,nan,-333.0,6.0,-3.0,12.345770815042615,0.9542425094393249
81,60,nan,nan,nan,nan,-347.0,5.95,-3.0,12.458298316990694,0.9030899869919435
81,61,nan,nan,nan,nan,-358.0,5.91,-3.0,12.54449566273219,1.1760912590556813
81,62,nan,nan,nan,nan,-373.0,5.87,-3.0,12.646933463615136,1.462397997898956
81,63,nan,nan,nan,nan,-385.0,5.82,0.37046312413647403,12.709670460561764,1.1760912590556813
81,64,nan,nan,nan,nan,-392.0,5.78,-3.0,12.74415564012304,1.3010299956639813
81,65,nan,nan,nan,nan,-408.0,5.73,-3.0,12.787198230957202,1.2304489213782739
81,66,nan,nan,nan,nan,-432.0,5.69,-3.0,12.844666352188908,1.505149978319906
81,67,nan,nan,nan,nan,-454.0,5.65,-3.0,12.917232381435277,1.6989700043360187
81,68,nan,nan,nan,nan,-482.0,5.6,-3.0,13.00533585643642,1.7634279935629373
81,69,nan,nan,nan,nan,-506.0,5.57,-3.0,13.109231479212177,1.6334684555795864
81,70,nan,nan,nan,nan,-542.0,5.53,0.9614277298766586,13.228964445173496,1.6020599913279623
81,71,nan,nan,nan,nan,-582.0,5.5,-3.0,13.364465531654197,1.6020599913279623
81,72,nan,nan,nan,nan,-615.0,5.47,-3.0,13.515597654534776,1.4471580313422192
81,73,nan,nan,nan,nan,-625.0,5.44,-3.0,13.68215950450638,1.4771212547196624
81,74,nan,nan,nan,nan,-648.0,5.41,-3.0,13.86388121458963,1.2304489213782739
81,75,nan,nan,nan,nan,-663.0,5.38,-3.0,14.060425325354654,1.2304489213782739
81,76,nan,nan,nan,nan,-702.0,5.35,-3.0,14.271393174582592,1.0
81,77,nan,nan,nan,nan,-715.0,5.32,-3.0,14.496334185349212,1.0413926851582251
81,78,nan,nan,nan,nan,-742.0,5.29,-3.0,14.734756209367248,1.0791812460476249
81,79,nan,nan,nan,nan,-768.0,5.29,-3.0,14.98613590730099,1.0413926851582251
81,80,nan,nan,nan,nan,-795.0,5.33,-3.0,15.249928601474714,0.9542425094393249
81,81,nan,nan,nan,nan,-821.0,5.36,-3.0,15.52557727575236,0.9542425094393249
81,82,nan,nan,nan,nan,-835.0,5.4,-3.0,15.812520562273413,0.9542425094393249
81,83,nan,nan,nan,nan,-910.0,5.44,-3.0,16.11019970013881,0.0
81,84,nan,nan,nan,nan,-953.0,5.47,-3.0,16.41806458694924,nan
81,85,nan,nan,nan,nan,-996.0,5.51,-3.0,16.735579136073532,nan
81,86,nan,nan,nan,nan,-1082.0,5.55,-3.0,17.062226082595974,nan
81,87,nan,nan,nan,nan,-1342.0,5.59,-3.0,17.39751102339554,nan
81,88,nan,nan,nan,nan,-1599.0,5.62,-3.0,17.740965144000796,nan
81,89,nan,nan,nan,nan,-1877.0,5.66,-3.0,18.092140775477347,0.7781512503836436
81,90,nan,nan,nan,nan,-2070.0,5.71,-3.0,18.45055972328432,nan
81,91,nan,nan,nan,nan,-2160.0,5.76,-3.0,18.81560148002259,0.3010299956639812
81,92,nan,nan,nan,nan,-2167.0,5.81,-3.0,19.18689750165517,0.6020599913279624
81,93,nan,nan,nan,nan,-2172.0,5.86,-3.0,19.566614973565905,0.7781512503836436
81,94,nan,nan,nan,nan,-2182.0,5.91,-3.0,19.958352605366308,0.0
81,95,nan,nan,nan,nan,-2190.0,5.96,-3.0,20.332238541697535,nan
81,96,nan,nan,nan,nan,-2250.0,6.01,-3.0,20.576443364791526,nan
81,97,nan,nan,nan,nan,-2316.0,6.06,-3.0,20.684257324835656,nan
81,98,nan,nan,nan,nan,-2394.0,6.1,-3.0,20.7783980953123,nan
81,99,nan,nan,nan,nan,-2506.0,6.16,-3.0,20.88979355524977,nan
81,100,nan,nan,nan,nan,-2638.0,6.21,-3.0,21.016063139799133,nan
81,101,nan,nan,nan,nan,-2774.0,6.27,-3.0,21.153243368507145,nan
81,102,nan,nan,nan,nan,-2917.0,6.32,-3.0,21.30020554992602,nan
81,103,nan,nan,nan,nan,-3046.0,6.38,-3.0,21.45699619354407,nan
81,104,nan,nan,nan,nan,-3170.0,6.43,-3.0,21.623707358100603,nan
81,105,nan,nan,nan,nan,-3271.0,6.49,-3.0,21.800272084714216,nan
81,106,nan,nan,nan,nan,-3350.0,6.54,-3.0,21.986539958252152,nan
81,107,nan,nan,nan,nan,-3404.0,6.6,-3.0,22.182340026067706,nan
81,108,nan,nan,nan,nan,-3446.0,6.65,-3.0,22.38749744755714,0.9030899869919435
81,109,nan,nan,nan,nan,-3525.0,6.71,-3.0,22.601829266157537,nan
81,110,nan,nan,nan,nan,-3601.0,6.78,-3.0,22.825135000034518,nan
81,111,nan,nan,nan,nan,-3697.0,6.84,-3.0,23.05718423285832,nan
81,112,nan,nan,nan,nan,-3779.0,6.91,-3.0,23.29769734656394,nan
81,113,nan,nan,nan,nan,-3850.0,6.97,-3.0,23.546313970766317,nan
81,114,nan,nan,nan,nan,-3929.0,7.04,-3.0,23.802545016086324,nan
81,115,nan,nan,nan,nan,-4011.0,7.1,-3.0,24.06571052384819,nan
81,116,nan,nan,nan,nan,-4089.0,7.17,-3.0,24.334880960400408,nan
81,117,nan,nan,nan,nan,-4145.0,7.23,-3.0,24.608863701756285,nan
81,118,nan,nan,nan,nan,-4183.0,7.3,-3.0,24.886294501349695,nan
81,119,nan,nan,nan,nan,-4232.0,7.37,-3.0,25.165872662793905,nan
81,120,nan,nan,nan,nan,-4288.0,7.46,-3.0,25.446694221023407,nan
81,121,nan,nan,nan,nan,-4316.0,7.55,-3.0,25.728531093705847,nan
81,122,nan,nan,nan,nan,-4367.0,7.64,-3.0,26.01188668573987,nan
81,123,nan,nan,nan,nan,-4411.0,7.73,-3.0,26.297786220273522,nan
81,124,nan,nan,nan,nan,-4453.0,7.82,-3.0,26.587427608446824,nan
81,125,nan,nan,nan,nan,-4483.0,7.91,-3.0,26.881872146756912,0.3010299956639812
81,126,nan,nan,nan,nan,-4527.0,7.99,-3.0,27.181877458643484,nan
81,127,nan,nan,nan,nan,-4593.0,8.08,-3.0,27.487870452607964,nan
81,128,nan,nan,nan,nan,-4616.0,8.17,0.7098514702601988,27.800004263842506,nan
82,0,nan,nan,nan,nan,15.0,nan,-3.0,nan,nan
82,1,nan,nan,nan,nan,6.0,4.81,-3.0,0.0,nan
82,2,nan,nan,nan,nan,5.0,4.81,-3.0,-1.144233004317364,nan
82,3,nan,nan,nan,nan,16.0,4.81,-3.0,-1.4072579978953321,nan
82,4,nan,nan,nan,nan,12.0,4.81,-3.0,-1.7306352561501703,nan
82,6,nan,nan,nan,nan,12.0,4.81,-3.0,-2.5249160635127432,1.414973347970818
82,7,nan,nan,nan,nan,12.0,4.81,-3.0,-2.693970589714092,1.591064607026499
82,8,nan,nan,nan,nan,2.0,4.84,-3.0,-2.2962931071669055,1.6989700043360187
82,9,nan,nan,nan,nan,3.0,4.92,-3.0,-1.8104037133403763,1.5314789170422551
82,11,nan,nan,nan,nan,-7.0,4.91,0.4069776785248274,-0.8810764311221279,1.2304489213782739
82,12,nan,nan,nan,nan,-3.0,4.84,-3.0,-0.4857022603955158,nan
82,14,nan,nan,nan,nan,-10.0,4.71,0.44745903751969296,-0.25,1.9731278535996986
82,16,nan,nan,nan,nan,-11.0,4.58,0.500821497648299,-0.25,2.130333768495006
82,17,nan,nan,nan,nan,-12.0,4.51,1.061482623689213,-0.25,2.2695129442179165
82,18,nan,nan,nan,nan,-12.0,4.44,0.4816862088257482,-0.1767766952966369,2.315970345456918
82,19,nan,nan,nan,nan,-13.0,4.46,-0.020529020491919563,0.1767766952966369,2.1818435879447726
82,20,nan,nan,nan,nan,-14.0,4.57,-3.0,0.25,2.146128035678238
82,21,nan,nan,nan,nan,-15.0,4.68,-3.0,0.25,2.12057393120585
82,22,nan,nan,nan,nan,-16.0,4.78,-3.0,0.25,1.9867717342662448
82,23,nan,nan,nan,nan,-17.0,4.89,-3.0,0.25,2.1335389083702174
82,24,nan,nan,nan,nan,-18.0,5.0,1.2177786367537327,0.4857022603955158,2.4471580313422194
82,25,nan,nan,nan,nan,-20.0,5.11,0.8073350190844177,0.8710523378484019,2.6893088591236203
82,26,nan,nan,nan,nan,-22.0,5.21,1.3803614233872588,1.3227040362076656,3.1109262422664203
82,27,nan,nan,nan,nan,-23.0,5.32,1.8967353725195808,1.708956862722936,3.02201573981772
82,28,nan,nan,nan,nan,-23.0,5.4,1.9495061463987557,1.981047058087821,2.6794278966121188
82,29,nan,nan,nan,nan,-20.0,5.43,1.3420454667436426,2.245534176835919,2.7331972651065692
82,30,nan,nan,nan,nan,-23.0,5.47,0.8205685883267273,2.559298978137395,2.741151598851785
82,31,nan,nan,nan,nan,-28.0,5.54,-0.37521980423532325,2.9247138021134855,2.656098202012832
82,33,nan,nan,nan,nan,-35.0,5.7,-3.0,3.771644378847406,2.3654879848909
82,34,nan,nan,nan,nan,-38.0,5.78,-3.0,4.232601693964599,2.399673721481038
82,35,nan,nan,nan,nan,-40.0,5.86,0.9039146483951662,4.686235068086834,2.1931245983544616
82,36,nan,nan,nan,nan,-41.0,5.94,-3.0,5.0900609305837,2.305351369446624
82,37,nan,nan,nan,nan,-40.0,6.02,-3.0,5.436486168530003,2.550228353055094
82,38,nan,nan,nan,nan,-43.0,6.1,-3.0,5.766896209507774,2.606381365110605
82,39,nan,nan,nan,nan,-47.0,6.15,-3.0,6.111672475259497,2.56702636615906
82,40,nan,nan,nan,nan,-62.0,6.17,-0.1467728210178978,6.449209846563684,2.416640507338281
82,41,nan,nan,nan,nan,-81.0,6.2,-3.0,6.721441571644027,2.2227164711475833
82,42,nan,nan,nan,nan,-106.0,6.22,-3.0,6.9270900277906495,2.0827853703164503
82,43,nan,nan,nan,nan,-136.0,6.24,-3.0,7.124630236959533,1.9242792860618816
82,44,nan,nan,nan,nan,-173.0,6.27,0.06382853639668795,7.348448997004772,1.9242792860618816
82,45,nan,nan,nan,nan,-271.0,6.29,-3.0,7.604753771031994,2.0827853703164503
82,46,nan,nan,nan,nan,-264.0,6.32,-3.0,7.889734788825603,2.0718820073061255
82,47,nan,nan,nan,nan,-264.0,6.34,-3.0,8.198253560906446,1.9777236052888478
